group,id,course,semester,grade
12,811,Mechanical Engineering and Vehicle Repair,1,11
12,811,Mechanical Engineering and Vehicle Repair,1,10
12,811,Mechanical Engineering and Vehicle Repair,1,8
12,811,Moral Philosophy and Ethical Decision-Making,2,6
12,811,Moral Philosophy and Ethical Decision-Making,2,9
12,811,Moral Philosophy and Ethical Decision-Making,2,6
12,811,Moral Philosophy and Ethical Decision-Making,2,7
12,811,Moral Philosophy and Ethical Decision-Making,2,6
12,811,Moral Philosophy and Ethical Decision-Making,2,8
12,811,Post-Apocalyptic History and Archaeology,1,9.5
12,811,Post-Apocalyptic History and Archaeology,1,9
12,811,Post-Apocalyptic History and Archaeology,1,11.5
12,811,Radiation Ecology and Environmental Science,2,9
12,811,Radiation Ecology and Environmental Science,2,8
12,811,Radiation Ecology and Environmental Science,2,16.5
12,811,Radiation Ecology and Environmental Science,2,14.5
12,811,Radiation Ecology and Environmental Science,2,12.5
12,811,Radiation Ecology and Environmental Science,2,15.5
12,811,Renewable Energy and Sustainable Living,2,15.9
12,811,Renewable Energy and Sustainable Living,2,10.6
12,811,Renewable Energy and Sustainable Living,2,7.7
12,811,Renewable Energy and Sustainable Living,2,9.1
12,811,Renewable Energy and Sustainable Living,2,15.1
12,811,Renewable Energy and Sustainable Living,2,17.1
12,811,Scavenging and Resource Management,2,7
12,811,Scavenging and Resource Management,2,8
12,811,Scavenging and Resource Management,2,6
12,811,Scavenging and Resource Management,2,7
12,811,Survival Skills and Wilderness Medicine,1,13.5
12,811,Survival Skills and Wilderness Medicine,1,11.5
12,811,Survival Skills and Wilderness Medicine,1,12.5
12,811,Survival Skills and Wilderness Medicine,1,13
12,841,Art and Expression in a Post-Apocalyptic World,1,6.8
12,841,Art and Expression in a Post-Apocalyptic World,1,11.1
12,841,Art and Expression in a Post-Apocalyptic World,1,13.9
12,841,Art and Expression in a Post-Apocalyptic World,1,10.3
12,841,Art and Expression in a Post-Apocalyptic World,1,6.6
12,841,Art and Expression in a Post-Apocalyptic World,1,14.1
12,841,Art and Expression in a Post-Apocalyptic World,1,4.8
12,841,Art and Expression in a Post-Apocalyptic World,1,9.7
12,841,Art and Expression in a Post-Apocalyptic World,1,11.2
12,841,Combat Tactics and Self-Defense,2,17
12,841,Combat Tactics and Self-Defense,2,17
12,841,Combat Tactics and Self-Defense,2,15
12,841,Combat Tactics and Self-Defense,2,13
12,841,Combat Tactics and Self-Defense,2,13
12,841,Combat Tactics and Self-Defense,2,17
12,841,Combat Tactics and Self-Defense,2,20
12,841,Community Building and Social Organization,1,6
12,841,Community Building and Social Organization,1,9
12,841,Community Building and Social Organization,1,5
12,841,Community Building and Social Organization,1,10
12,841,Mechanical Engineering and Vehicle Repair,1,9
12,841,Mechanical Engineering and Vehicle Repair,1,8
12,841,Mechanical Engineering and Vehicle Repair,1,10
12,841,Mechanical Engineering and Vehicle Repair,1,8
12,841,Mechanical Engineering and Vehicle Repair,1,10
12,841,Moral Philosophy and Ethical Decision-Making,2,11
12,841,Moral Philosophy and Ethical Decision-Making,2,9
12,841,Moral Philosophy and Ethical Decision-Making,2,13
12,841,Moral Philosophy and Ethical Decision-Making,2,10
12,841,Moral Philosophy and Ethical Decision-Making,2,7
12,841,Moral Philosophy and Ethical Decision-Making,2,9
12,841,Post-Apocalyptic History and Archaeology,1,10.5
12,841,Post-Apocalyptic History and Archaeology,1,12
12,841,Post-Apocalyptic History and Archaeology,1,9
12,841,Radiation Ecology and Environmental Science,2,16.5
12,841,Radiation Ecology and Environmental Science,2,15.5
12,841,Radiation Ecology and Environmental Science,2,15.5
12,841,Radiation Ecology and Environmental Science,2,12
12,841,Radiation Ecology and Environmental Science,2,12
12,841,Radiation Ecology and Environmental Science,2,14
12,841,Renewable Energy and Sustainable Living,2,11.6
12,841,Renewable Energy and Sustainable Living,2,17.5
12,841,Renewable Energy and Sustainable Living,2,16.2
12,841,Renewable Energy and Sustainable Living,2,13
12,841,Renewable Energy and Sustainable Living,2,15.7
12,841,Renewable Energy and Sustainable Living,2,18.8
12,841,Renewable Energy and Sustainable Living,2,8.6
12,841,Scavenging and Resource Management,2,8
12,841,Scavenging and Resource Management,2,6
12,841,Scavenging and Resource Management,2,6
12,841,Scavenging and Resource Management,2,7
12,841,Survival Skills and Wilderness Medicine,1,14.5
12,841,Survival Skills and Wilderness Medicine,1,12.5
12,841,Survival Skills and Wilderness Medicine,1,12.5
12,841,Survival Skills and Wilderness Medicine,1,12.5
12,855,Art and Expression in a Post-Apocalyptic World,1,9.3
12,855,Art and Expression in a Post-Apocalyptic World,1,6.4
12,855,Art and Expression in a Post-Apocalyptic World,1,10.3
12,855,Art and Expression in a Post-Apocalyptic World,1,10.5
12,855,Art and Expression in a Post-Apocalyptic World,1,10.9
12,855,Art and Expression in a Post-Apocalyptic World,1,10.1
12,855,Art and Expression in a Post-Apocalyptic World,1,9.5
12,855,Art and Expression in a Post-Apocalyptic World,1,11.5
12,855,Combat Tactics and Self-Defense,2,12
12,855,Combat Tactics and Self-Defense,2,15
12,855,Combat Tactics and Self-Defense,2,17
12,855,Combat Tactics and Self-Defense,2,13
12,855,Combat Tactics and Self-Defense,2,14
12,855,Combat Tactics and Self-Defense,2,14
12,855,Combat Tactics and Self-Defense,2,14
12,855,Community Building and Social Organization,1,10
12,855,Community Building and Social Organization,1,10
12,855,Community Building and Social Organization,1,8
12,855,Community Building and Social Organization,1,9
12,855,Mechanical Engineering and Vehicle Repair,1,13
12,855,Mechanical Engineering and Vehicle Repair,1,9
12,855,Mechanical Engineering and Vehicle Repair,1,11
12,855,Mechanical Engineering and Vehicle Repair,1,9
12,855,Mechanical Engineering and Vehicle Repair,1,8
12,855,Moral Philosophy and Ethical Decision-Making,2,12
12,855,Moral Philosophy and Ethical Decision-Making,2,8
12,855,Moral Philosophy and Ethical Decision-Making,2,11
12,855,Moral Philosophy and Ethical Decision-Making,2,9
12,855,Moral Philosophy and Ethical Decision-Making,2,10
12,855,Moral Philosophy and Ethical Decision-Making,2,8
12,855,Post-Apocalyptic History and Archaeology,1,11
12,855,Post-Apocalyptic History and Archaeology,1,1.5
12,855,Post-Apocalyptic History and Archaeology,1,6
12,855,Radiation Ecology and Environmental Science,2,11
12,855,Radiation Ecology and Environmental Science,2,9.5
12,855,Radiation Ecology and Environmental Science,2,16
12,855,Radiation Ecology and Environmental Science,2,14.5
12,855,Radiation Ecology and Environmental Science,2,16.5
12,855,Radiation Ecology and Environmental Science,2,10.5
12,855,Renewable Energy and Sustainable Living,2,10.6
12,855,Renewable Energy and Sustainable Living,2,12.4
12,855,Renewable Energy and Sustainable Living,2,14.9
12,855,Renewable Energy and Sustainable Living,2,12.9
12,855,Renewable Energy and Sustainable Living,2,12.4
12,855,Renewable Energy and Sustainable Living,2,13.6
12,855,Renewable Energy and Sustainable Living,2,12.8
12,855,Scavenging and Resource Management,2,6
12,855,Scavenging and Resource Management,2,7
12,855,Scavenging and Resource Management,2,7
12,855,Scavenging and Resource Management,2,7
12,855,Survival Skills and Wilderness Medicine,1,13.5
12,855,Survival Skills and Wilderness Medicine,1,15
12,855,Survival Skills and Wilderness Medicine,1,11.5
12,855,Survival Skills and Wilderness Medicine,1,11.5
12,857,Art and Expression in a Post-Apocalyptic World,1,11.3
12,857,Art and Expression in a Post-Apocalyptic World,1,8.7
12,857,Art and Expression in a Post-Apocalyptic World,1,9.3
12,857,Art and Expression in a Post-Apocalyptic World,1,9.3
12,857,Art and Expression in a Post-Apocalyptic World,1,7.6
12,857,Art and Expression in a Post-Apocalyptic World,1,6
12,857,Art and Expression in a Post-Apocalyptic World,1,11.6
12,857,Art and Expression in a Post-Apocalyptic World,1,8.7
12,857,Art and Expression in a Post-Apocalyptic World,1,10.8
12,857,Combat Tactics and Self-Defense,2,12
12,857,Combat Tactics and Self-Defense,2,14
12,857,Combat Tactics and Self-Defense,2,10
12,857,Combat Tactics and Self-Defense,2,13
12,857,Combat Tactics and Self-Defense,2,17
12,857,Combat Tactics and Self-Defense,2,18
12,857,Combat Tactics and Self-Defense,2,12
12,857,Community Building and Social Organization,1,11
12,857,Community Building and Social Organization,1,11
12,857,Community Building and Social Organization,1,9
12,857,Community Building and Social Organization,1,10
12,857,Mechanical Engineering and Vehicle Repair,1,8
12,857,Mechanical Engineering and Vehicle Repair,1,8
12,857,Mechanical Engineering and Vehicle Repair,1,10
12,857,Mechanical Engineering and Vehicle Repair,1,9
12,857,Mechanical Engineering and Vehicle Repair,1,8
12,857,Moral Philosophy and Ethical Decision-Making,2,9
12,857,Moral Philosophy and Ethical Decision-Making,2,8
12,857,Moral Philosophy and Ethical Decision-Making,2,8
12,857,Moral Philosophy and Ethical Decision-Making,2,9
12,857,Moral Philosophy and Ethical Decision-Making,2,9
12,857,Moral Philosophy and Ethical Decision-Making,2,6
12,857,Post-Apocalyptic History and Archaeology,1,8.5
12,857,Post-Apocalyptic History and Archaeology,1,10.5
12,857,Post-Apocalyptic History and Archaeology,1,6
12,857,Radiation Ecology and Environmental Science,2,7
12,857,Radiation Ecology and Environmental Science,2,11.5
12,857,Radiation Ecology and Environmental Science,2,12.5
12,857,Radiation Ecology and Environmental Science,2,12.5
12,857,Radiation Ecology and Environmental Science,2,13
12,857,Radiation Ecology and Environmental Science,2,12
12,857,Renewable Energy and Sustainable Living,2,14.9
12,857,Renewable Energy and Sustainable Living,2,9.3
12,857,Renewable Energy and Sustainable Living,2,12.7
12,857,Renewable Energy and Sustainable Living,2,15.1
12,857,Renewable Energy and Sustainable Living,2,11.1
12,857,Renewable Energy and Sustainable Living,2,14.5
12,857,Scavenging and Resource Management,2,6
12,857,Scavenging and Resource Management,2,7
12,857,Scavenging and Resource Management,2,9
12,857,Scavenging and Resource Management,2,6
12,857,Survival Skills and Wilderness Medicine,1,13.5
12,857,Survival Skills and Wilderness Medicine,1,13.5
12,857,Survival Skills and Wilderness Medicine,1,12
12,857,Survival Skills and Wilderness Medicine,1,12.5
12,884,Art and Expression in a Post-Apocalyptic World,1,7.4
12,884,Art and Expression in a Post-Apocalyptic World,1,11.8
12,884,Art and Expression in a Post-Apocalyptic World,1,9.9
12,884,Art and Expression in a Post-Apocalyptic World,1,8.7
12,884,Art and Expression in a Post-Apocalyptic World,1,7.2
12,884,Art and Expression in a Post-Apocalyptic World,1,7.3
12,884,Art and Expression in a Post-Apocalyptic World,1,7.3
12,884,Art and Expression in a Post-Apocalyptic World,1,9.1
12,884,Combat Tactics and Self-Defense,2,12
12,884,Combat Tactics and Self-Defense,2,10
12,884,Combat Tactics and Self-Defense,2,13
12,884,Combat Tactics and Self-Defense,2,10
12,884,Combat Tactics and Self-Defense,2,15
12,884,Combat Tactics and Self-Defense,2,12
12,884,Community Building and Social Organization,1,9
12,884,Community Building and Social Organization,1,8
12,884,Community Building and Social Organization,1,11
12,884,Community Building and Social Organization,1,6
12,884,Mechanical Engineering and Vehicle Repair,1,9
12,884,Mechanical Engineering and Vehicle Repair,1,9
12,884,Mechanical Engineering and Vehicle Repair,1,10
12,884,Mechanical Engineering and Vehicle Repair,1,10
12,884,Mechanical Engineering and Vehicle Repair,1,12
12,884,Moral Philosophy and Ethical Decision-Making,2,9
12,884,Moral Philosophy and Ethical Decision-Making,2,12
12,884,Moral Philosophy and Ethical Decision-Making,2,7
12,884,Moral Philosophy and Ethical Decision-Making,2,8
12,884,Moral Philosophy and Ethical Decision-Making,2,7
12,884,Post-Apocalyptic History and Archaeology,1,9
12,884,Post-Apocalyptic History and Archaeology,1,9
12,884,Post-Apocalyptic History and Archaeology,1,11
12,884,Radiation Ecology and Environmental Science,2,10
12,884,Radiation Ecology and Environmental Science,2,13
12,884,Radiation Ecology and Environmental Science,2,12.5
12,884,Radiation Ecology and Environmental Science,2,12.5
12,884,Radiation Ecology and Environmental Science,2,14
12,884,Radiation Ecology and Environmental Science,2,12.5
12,884,Renewable Energy and Sustainable Living,2,8.7
12,884,Renewable Energy and Sustainable Living,2,13.3
12,884,Renewable Energy and Sustainable Living,2,14.5
12,884,Renewable Energy and Sustainable Living,2,15.8
12,884,Renewable Energy and Sustainable Living,2,14.4
12,884,Renewable Energy and Sustainable Living,2,11.3
12,884,Renewable Energy and Sustainable Living,2,15.7
12,884,Scavenging and Resource Management,2,6
12,884,Scavenging and Resource Management,2,6
12,884,Scavenging and Resource Management,2,8
12,884,Scavenging and Resource Management,2,6
12,884,Survival Skills and Wilderness Medicine,1,14
12,884,Survival Skills and Wilderness Medicine,1,13
12,884,Survival Skills and Wilderness Medicine,1,13
12,884,Survival Skills and Wilderness Medicine,1,13
12,924,Art and Expression in a Post-Apocalyptic World,1,10.9
12,924,Art and Expression in a Post-Apocalyptic World,1,9.8
12,924,Art and Expression in a Post-Apocalyptic World,1,10.6
12,924,Art and Expression in a Post-Apocalyptic World,1,7.8
12,924,Art and Expression in a Post-Apocalyptic World,1,11
12,924,Art and Expression in a Post-Apocalyptic World,1,9
12,924,Art and Expression in a Post-Apocalyptic World,1,6.2
12,924,Art and Expression in a Post-Apocalyptic World,1,13
12,924,Art and Expression in a Post-Apocalyptic World,1,7.4
12,924,Combat Tactics and Self-Defense,2,17
12,924,Combat Tactics and Self-Defense,2,13
12,924,Combat Tactics and Self-Defense,2,15
12,924,Combat Tactics and Self-Defense,2,15
12,924,Combat Tactics and Self-Defense,2,11
12,924,Combat Tactics and Self-Defense,2,20
12,924,Community Building and Social Organization,1,4
12,924,Community Building and Social Organization,1,8
12,924,Community Building and Social Organization,1,9
12,924,Community Building and Social Organization,1,3
12,924,Mechanical Engineering and Vehicle Repair,1,8
12,924,Mechanical Engineering and Vehicle Repair,1,9
12,924,Mechanical Engineering and Vehicle Repair,1,9
12,924,Mechanical Engineering and Vehicle Repair,1,11
12,924,Mechanical Engineering and Vehicle Repair,1,10
12,924,Moral Philosophy and Ethical Decision-Making,2,9
12,924,Moral Philosophy and Ethical Decision-Making,2,9
12,924,Moral Philosophy and Ethical Decision-Making,2,9
12,924,Moral Philosophy and Ethical Decision-Making,2,9
12,924,Moral Philosophy and Ethical Decision-Making,2,6
12,924,Moral Philosophy and Ethical Decision-Making,2,9
12,924,Post-Apocalyptic History and Archaeology,1,11.5
12,924,Post-Apocalyptic History and Archaeology,1,4.5
12,924,Post-Apocalyptic History and Archaeology,1,8.5
12,924,Radiation Ecology and Environmental Science,2,12.5
12,924,Radiation Ecology and Environmental Science,2,12
12,924,Radiation Ecology and Environmental Science,2,10
12,924,Radiation Ecology and Environmental Science,2,11.5
12,924,Radiation Ecology and Environmental Science,2,12
12,924,Radiation Ecology and Environmental Science,2,20
12,924,Renewable Energy and Sustainable Living,2,6.5
12,924,Renewable Energy and Sustainable Living,2,15.2
12,924,Renewable Energy and Sustainable Living,2,6.5
12,924,Renewable Energy and Sustainable Living,2,10.7
12,924,Renewable Energy and Sustainable Living,2,8.2
12,924,Renewable Energy and Sustainable Living,2,16.9
